Tarih,PM10,PM10Debi,SO2,NO2,NOX,NO,O3,HavaSicakligi,RuzgarHizi,BagilNem,HavaBasinc
9/2/2019,27.599769817783706,10.847820162424334,2.903643874496789,17.056403730685638,21.655305673375572,4.0399546530982615,72.872451726902,26.03815503787864,1.840907009159791,78.0677225416669,1004.2240741288035
9/1/2019,27.539867599939445,10.842987600378757,3.700923249074089,16.779621771348925,21.812828571526307,4.13788527049337,64.50972771218301,25.06383342885382,1.5779746712645275,78.2577516105068,1003.2466992852445
8/31/2019,22.82059313888875,10.824172189015183,3.4332245055555553,15.447167137095953,20.15197554274477,3.9182541239316455,63.07810035711038,24.280373295454456,1.7038815121900819,75.94470041666662,1006.7527333333273
8/30/2019,26.35561587152783,10.821759050378816,2.8370198208333397,17.112595246460458,22.70091585280611,4.703544257264972,68.56998783876799,26.104315454545453,1.7087446917355336,78.7175840000003,1008.7876026449128
8/29/2019,25.2507857225241,10.82797453068176,3.2738869407407556,16.02319999766778,20.49628031330623,3.9817519220085438,79.06157524909412,25.757881080368914,1.9601403651709726,77.7170916739129,1008.5824664064517
8/28/2019,23.872587814089197,10.831113848094613,3.033254067382118,11.694594958025469,15.056624399944306,2.64106781249073,78.71656602777789,25.52803511363636,2.403796628099173,77.57657974999988,1009.3322829166763
8/27/2019,26.186214078653393,10.832338877399023,2.885260237415826,12.894767106800408,16.182086252508277,2.7632361732208897,74.89782896127713,26.269113446969637,2.123574965869213,79.34113287499949,1008.8589439394
8/26/2019,30.553519586309562,10.852176471717325,2.8544997142676696,13.953993436134406,18.055279471850586,3.357850177805619,71.80750992595101,27.122314318181637,1.9498762443181754,80.9868726666671,1008.1093927272854
8/25/2019,32.29751773263897,10.847431444444474,2.9176549176493256,13.860737912435384,18.30078978107585,3.335121232264932,66.69699209239124,26.438666969696907,1.565221671212121,81.11697583333361,1008.141302840909
8/24/2019,38.165853328914146,10.83727243897905,3.133594547138059,18.688249659573536,26.117978725334464,5.695945656944431,64.3617333461175,27.835621250000088,1.4586517630270057,83.69019158712118,1009.6214140564799
8/23/2019,38.09140807670469,10.841288414141443,3.66989584317267,20.405016164367282,28.257888111064617,6.068729837239889,57.24814579393125,27.546030113636366,1.6180588309808634,84.9808534999996,1009.4799082196964
8/22/2019,34.52558229033735,10.852002072976727,3.9048321408808584,24.920982358751363,34.40153813754177,7.157313021275952,63.378146545872006,28.87627341850163,1.9849392909090868,86.41819812422389,1008.1431423630681
8/21/2019,23.754373908984018,10.819454975383245,2.8717333762443147,31.571281065417185,46.54484229970648,10.619158711149934,42.02299098856512,29.10962171503345,1.3306104574059519,91.09020398445881,1008.8968411088063
8/20/2019,19.051983040784517,10.83411723223128,3.065639308122903,18.955004155389144,24.5028951840478,5.709137345447359,60.94317366746963,25.840580684620083,1.507264469560521,79.24632398757728,1010.333420167978
8/19/2019,18.220889894941294,10.811799758884266,3.1845990921296368,18.840920216081404,28.531955403112683,8.556304007905949,57.498528485863,27.461838174242363,1.795512584228648,77.9205575000001,1009.1976974621219
8/18/2019,17.120236260101077,10.796694209848456,4.5259008606481475,22.07778424616766,26.089475270484975,4.760383800213697,57.436354036458255,23.197344053030275,1.3710336163567463,85.5170527916663,1007.3715880303055
8/17/2019,16.997851998537975,10.814060904665123,2.9584301066425116,20.28238148095024,24.881801434375426,5.099660962363997,53.36941171543563,24.150932121212183,1.6219392128787873,88.94495570833331,1004.8433619696999
8/16/2019,19.929379069444476,10.811898025000062,2.7329043914021174,17.60769070292131,20.240180132259102,3.855854652401497,54.41102514039862,25.468055645586183,1.4703229560331528,88.4977362445655,1003.0817585194327
8/15/2019,26.42714229861122,10.808247527651485,3.6792532268518587,21.722673397798182,27.795951684782537,5.843542999572646,48.06287100520838,28.352108598484815,1.3528696541666698,85.0868987083333,999.1977804924398
8/14/2019,25.987223874999973,10.834421645454515,4.454963127525259,15.990336073324045,19.312629905041693,3.183507385286925,85.43938916666688,26.51968731060609,1.3831395737554146,76.47897195833359,999.5861776894027
8/13/2019,21.25533319444439,10.847720620833273,4.316083542129681,11.853388421404677,14.520827702041736,2.557156262964523,84.49636260416662,24.53326723484846,1.7381802756597002,73.41494779166649,1002.3936203787882
8/12/2019,20.872364430555475,10.85152363560603,3.6494057365741037,11.79524798345481,14.346483864164677,2.372579222358907,86.18172515625012,24.852642840909184,2.2458497140151428,71.3852457916669,1006.1211047348545
8/11/2019,18.370172468750056,10.859743098863635,3.005089009259259,11.164406197394099,14.970525856715284,3.101510431373123,77.8725828125,25.288159772727273,2.279754598484836,75.2213564999996,1007.7625545075789
8/10/2019,21.384950835899726,10.848409727651484,3.0622473074074175,14.158153897262745,18.92478459793207,4.01997805484651,76.24969771875001,26.179319772727276,1.9152445409090753,75.2670881250004,1006.1216840991426
8/9/2019,22.105606109577973,10.840898651849182,3.8102474309460472,16.150631869802236,21.404768460423607,4.407271945837946,71.13583216983726,27.356333272727273,1.840752064772721,74.72232811666689,1003.9843785191072
8/8/2019,22.239074104166722,10.83379800151512,4.781627292652936,21.036403636454867,27.291759284699022,5.8987743223289995,68.99150828125,28.807657121212177,1.5498626977272791,72.0274647916664,1005.8264001515118
8/7/2019,20.196026552083392,10.840791281439333,3.8727196254629472,17.257807957091124,22.512093166264386,4.8530639002336,69.14245438541676,26.08856153679673,2.066993417803027,66.2602620000004,1008.3368208712119
8/6/2019,20.531099067783973,10.856518571591002,3.1283686314814805,16.839721261635983,22.209882169549005,5.087637188535833,69.300841875,25.965993257575725,1.962854337878788,67.4022821249999,1007.2207945783954
8/5/2019,18.834433895037282,10.862408036363577,2.6691680944444585,16.40377100140881,21.696594102887527,5.006173941093603,64.14151035714275,26.131579999999907,1.8099240522727207,69.90784749999999,1005.6037832196909
8/4/2019,23.35544876001464,10.870859300728078,3.6699864305555585,18.64318917011571,23.309388433376892,5.100998336459115,73.37292601685425,26.454029512987002,1.9607508041666726,72.4244176428569,999.9021297781455
8/3/2019,20.634957851970807,10.870689160984758,7.093872002777706,28.742353944147098,34.204416104096865,6.5602461041434585,68.43195434692026,29.655755477602096,1.325076738153558,72.20594407789889,998.4525298089608
8/2/2019,28.025824881313138,10.873610892473728,3.1011574305555585,21.90846711171952,24.765143337142256,4.888521442173007,66.38296083627725,27.695307014462728,1.4878223933638317,78.22845224621238,1002.9016128615754
8/1/2019,26.92351610220422,10.87527386780297,3.6420808664653808,16.40545155552735,22.52551215407002,4.9778556864315675,72.70720941714025,28.33884040019764,1.6989505874341182,73.38626273369559,1001.4884493758273
7/31/2019,23.161050688657394,10.877338809307304,3.801331559722248,16.46989864548495,19.47779813258307,4.257424893650108,65.236373156703,28.02389861660072,1.5373520895785688,74.511443835145,1000.2705131077182
7/30/2019,27.75966148399756,10.874277948188453,3.8106659833333216,19.403422895719913,23.423278494536248,4.638530270195719,66.38280062452662,27.73222918995873,1.312734909206191,78.7236917210148,997.0990385754371
7/29/2019,29.51388737167864,10.86487060067514,6.595872667129702,21.26070730405521,26.186810137326486,5.214885642967289,72.50130802083338,29.38488555303036,1.44429229177488,76.3348818333337,995.7694206439518
7/28/2019,24.30089515096614,10.853478715909182,4.584785347685184,15.76403230185343,19.67736162124946,3.3762485216323204,73.63401306770838,26.011741856060727,1.483434119949488,76.38878695833299,998.4152996591
7/27/2019,23.654084152777887,10.857880076136274,4.6422313916666855,19.18939737760592,26.18246402690721,5.241801460916023,64.99818466666676,27.406304204545542,1.920963442424239,75.274745791667,999.286503636369
7/26/2019,23.95422538613806,10.865474367045424,4.814777401388897,21.052051080601895,27.540520073024727,5.867643495754423,62.736006786005376,27.339740795454453,1.7950742609848573,73.93799554166709,1004.9035473863726
7/25/2019,21.734143930555728,10.85901576011909,4.867580458796303,25.18712800564385,37.92194101845363,7.698053622677408,59.860132970238126,26.801093522727275,1.3837871393939336,76.96806062499999,1008.3336413636328
7/24/2019,20.26081865866553,10.852014353030212,3.012492550925937,21.921323525125498,32.67087985741223,5.57158021274157,66.86058823958325,25.532536824769544,1.4041818255854,83.34842275,1004.2772658712119
7/23/2019,29.71667179188914,10.85137370035891,3.629301862201692,19.19779630082227,31.225936721502883,4.949873023251858,74.1387743412825,26.36115014469227,1.5528931632646426,77.39318824715359,1005.9645529488972
7/22/2019,27.08589496074889,10.873112411742456,3.721185505015711,19.84408704232179,31.734324387314384,5.0879183287951,73.15675024682963,26.438347152503184,1.7627289713438792,74.68578614855049,1009.3278894845181
7/21/2019,27.81314981808573,10.877153330681937,2.738410925359447,17.964520759398845,27.909614002222888,3.651079631021667,78.97259689285711,24.89204077134982,1.9015141318864155,74.18925460119019,1010.5981509956636
7/20/2019,26.431614203804312,10.872674513257577,3.1163528605072397,19.116776775647693,31.46402909501068,5.298129503082403,75.90295550520838,26.23249034090909,2.00413080023057,77.8313941666669,1008.7418641287754
7/19/2019,22.496558876358723,10.86710046780315,3.3887302176621272,18.377409705173992,35.80951531891188,8.490371975810458,67.32370579450762,26.98417442028982,2.02683762096507,75.80350993297101,1007.1480011281365
7/18/2019,21.466685504677724,10.863173127164425,3.0385068151368637,23.432417759560884,46.069768981439864,11.890465561311316,57.7919966371635,28.389024899885644,1.3363008957076494,83.35985808056792,1001.8404401426792
7/17/2019,18.844745871527888,10.865800409090939,3.6670550577294634,25.302360016366386,44.964810791868665,9.524712462218336,58.760770776041745,25.725840198274636,1.5300154283492922,88.4903037236846,998.7935158771936
7/16/2019,19.65373284039344,10.867328369657184,4.024564729025808,17.3095416163103,38.47815176282058,8.561439304368319,59.70982828603,26.86378064593291,1.6650243523506645,77.7751382236842,1000.8865027332645
7/15/2019,18.90246930987864,10.85347161043394,4.212378630372567,21.98964261280923,38.008990122579625,6.364448396313023,61.696996584753876,24.028220504299455,1.9057952260765598,86.4449080968729,999.3241397853027
7/14/2019,22.79544960212183,10.849147734056483,3.891388596239611,23.852785453400188,39.66970001792516,5.6001379633382,55.077701944746366,24.453671128475637,1.0339556959358664,78.7597627653508,998.0750022029482
7/13/2019,21.78705259375,10.843861725378758,5.5350626477431,20.22419208802956,40.07283681293643,7.6765764521507,65.44450425656726,26.290239130781547,1.3930046934513909,70.4501695986845,1003.5018961802118
7/12/2019,20.605019331055164,10.851486166907788,5.065878321806211,23.882248521074043,45.35605465336409,9.694556855140512,50.745614988903995,26.840904055023817,1.1530136350592393,79.9572695570174,1003.2947813696119
7/11/2019,16.81820563888894,10.850171653030303,2.714009546071221,20.805424973104873,38.00006663790883,6.97072833875042,60.03926813813399,25.912336971690547,1.2892846014553436,90.08177143201752,998.7577084908328
7/10/2019,26.03350971148983,10.832407159008698,3.7677708370772995,19.582008200125514,31.720855567498486,5.065616880662413,74.3156562749095,28.311931276350546,1.4388855153491482,78.4874957536234,1000.3948797760219
7/9/2019,27.65429493371208,10.825202168813151,6.476882871155315,24.68113156157237,43.32543414793003,13.135354395212477,91.11361031702901,29.009636515151637,1.5241094511363764,68.5941757916671,1004.02480886364
7/8/2019,32.053993263888835,10.83874041401515,10.61812171590161,30.244723560162583,45.44930092865048,10.611654531084742,81.36415509737311,31.444059962120722,1.5627390924242428,64.3436465,1000.5132664015117
7/7/2019,27.74926909767525,10.859158770514883,7.239537579604012,17.444382389395876,24.36926431061879,4.446503926256191,81.0547098007245,26.771979893892365,1.74652824833663,66.52313951449311,1002.45422110837
7/6/2019,34.8489670243055,10.870229697853517,5.978171319283411,25.363467178999432,37.156298833963234,8.005699953888,79.96949077445652,28.797779166666633,1.4565565478788,74.0796895000004,1003.7363459090816
7/5/2019,24.33067149430448,10.855462945108757,4.453338011252045,15.444085122951492,22.762227650282718,4.084536348188428,84.30323707848088,25.81017059737709,1.8502973924931119,73.02501020454551,1007.0075165943483
7/4/2019,25.21461534420283,10.861287390963122,4.427539218104282,15.99953629811705,23.815581261144665,3.8386177515831315,72.31973711324851,26.02582680735918,2.073851305303036,72.76896580952409,1007.615251233758
7/3/2019,27.95647792708333,10.851293917045483,8.486632528240712,19.434715204556824,29.139576316750286,6.335120079487128,67.94410633627724,28.00510375,1.5436341564393912,73.56246024999999,1004.1866746590972
7/2/2019,22.82281087847227,10.865888475378696,8.086867104587514,19.210225431340533,28.700419667464715,6.35814961187296,68.00626767300712,26.18074299242427,1.6277170659090936,69.47614012499969,1006.4260701893909
7/1/2019,21.702941286001447,10.864201311423384,3.1607997433479147,18.610508694568907,29.87779132125223,7.485699537500007,63.954011836956376,27.635714621212,1.8839039541322207,67.226031791667,1010.8939746590845
6/30/2019,20.793427864583254,10.851300598699007,6.325659406790077,17.482609301098922,25.744953159559575,5.383225960256429,63.82236949479176,25.071879204545453,1.5198741745454598,67.0014307083338,1011.1312173105908
6/29/2019,20.953566123339357,10.851047312499938,3.2702588352321436,10.698672839627125,15.47995833263656,2.6251144086538485,75.75409676403976,24.052066931818274,2.2085487890151296,70.27714154166661,1005.5943074242398
6/28/2019,33.46076653819453,10.86135242878791,9.871120169008387,25.045644437207336,35.785495563405846,7.049286177243571,80.20145827083311,29.252703204875,1.606807883116877,72.2277338749997,1001.8307653507909
6/27/2019,29.05299863845231,10.861284605813601,4.9915407549721795,11.613835859796561,16.825009549152053,2.6153040326969212,87.50769077367374,26.659250037173003,2.2642475414031606,71.2087614384055,1007.5768680154972
6/26/2019,28.732953410778915,10.885099313257696,2.341538452251987,11.954901160841688,18.094237576226355,3.1933032528846406,69.60941217187514,26.81877246212118,2.135152086742421,77.543432375,1009.9106544869181
6/25/2019,28.197925623339334,10.88584830871215,3.652717820980987,13.797352667179776,20.406407892001077,4.123922316404454,77.42520090625013,27.720984800724636,1.8273633353754881,75.2049448061594,1007.4596664196338
6/24/2019,31.02346056597217,10.871336536050668,5.0929300668343656,17.373397311021463,32.13197553666173,6.411966861771565,73.79979925,31.710859807162365,1.6982815047041546,67.182458484848,1006.2614887157091
6/23/2019,35.37817220561583,10.874422758761392,7.340700137124224,18.976931238877672,27.464394248618607,5.530938805295415,71.65632842187487,28.203486360192816,1.2559468933146454,74.64455660984841,1006.0987980371999
6/22/2019,41.63283859118341,10.880919946887273,5.00333227619431,29.999445878576736,42.450811918034944,9.105394435758061,67.93217188020837,29.86951151170791,1.1965560764531644,82.5426234848488,1004.1778257084745
6/21/2019,46.118863430921,10.884263561248353,6.638909325065299,35.407436380665615,57.31696034022413,17.929177683511607,39.3164391875,32.46715416322291,0.8601676572314036,88.7949618181814,1004.1351781590528
6/20/2019,36.03937665884819,10.87146145537142,14.0307811146016,40.25528392922517,61.015004192180335,15.842986037834466,45.54797855548,32.08314164800154,0.776031866551389,89.8505346745172,1002.2106897073973
6/19/2019,32.93661357841817,10.858328117972427,11.601073654005566,32.280184164347624,46.5343926169516,14.278469629079087,46.97350869270813,30.831822572313637,1.1177688920454576,90.3947617916667,1002.6525148270691
6/18/2019,35.117275807820086,10.856551778409031,4.120129223875645,27.21912551667316,33.83579848627987,9.806196508596953,55.046939718749876,28.331781494490272,1.1409996111570238,87.81175604166688,1002.233180378779
6/17/2019,34.78083849652775,10.857793770075729,5.3073098437830994,21.892660793882634,28.964225082225877,9.712624231716847,64.05948254687488,29.16955833333327,1.571312312862321,80.0233069166666,1000.1874590909217
6/16/2019,35.578474662563245,10.862796503934625,5.1244024441666545,23.330445804234618,28.251099866930304,8.524768423996695,60.98926236979137,27.105285345336366,1.503590791421979,85.40689872023822,1000.2705290766381
6/15/2019,35.17217264488639,10.868564094614547,5.33177763274414,20.140783421985944,31.696067914656055,7.337535970339616,58.50152726799237,27.947650862742275,1.1795763753011572,84.13014398369532,1001.7835778656153
6/14/2019,33.58494325694436,10.868774226515121,5.8752243350589115,19.889767710019537,31.31024023648272,7.119447025641049,67.37621938020837,27.236838674242453,1.549683578084409,79.9043214583333,1004.8560842803126
6/13/2019,45.10844055704366,10.878995990874667,6.871256635058867,26.835844790299706,44.90371143727122,11.735372408799616,65.3320020088315,30.053206659779995,1.8161259065151507,83.11832443560641,1003.8560711535755
6/12/2019,30.744273204861162,10.88038352720691,6.131779187764556,31.22883889133226,46.4296144914612,10.054406032051324,48.75062735937499,28.355652557641452,1.2541482009787244,87.2604921358695,1001.7730529825329
6/11/2019,24.969393245471,10.857854334986285,5.841737557421767,21.76387249364923,31.516988455672898,6.444219386984394,62.03075901041676,27.338251501976274,1.2324464886528272,82.55281609057928,1000.4450387285847
6/10/2019,23.56703735356275,10.852218024621273,4.803086106481477,11.29726036626261,16.184603266861853,3.1685421624126096,69.55706822916662,24.42987803030309,1.8250103768939425,80.7410701666666,1003.1821617226673
6/9/2019,25.71544178426925,10.846660817424212,4.474303042089389,12.047938827229704,16.62349741039583,3.217447407604866,74.344060625,24.349067725625726,1.9067789407114701,76.47158907246362,1006.7345477799582
6/8/2019,24.715136517361113,10.826022596969757,4.827969702314844,14.241323195847231,20.29079786315505,3.9807811236305644,69.98718066349637,25.92680575757582,1.58047392424243,73.6937065,1008.1926915151456
6/7/2019,25.639347545138833,10.82488293737382,4.328713367129618,15.364263765844433,23.950110398474767,5.880442829380315,64.723813125,25.91451893939409,1.4936211564792599,74.89258791666671,1007.4347936776926
6/6/2019,26.075390000000027,10.827825008964608,8.482376886728353,16.066918025278767,23.512643301421495,4.875361159508518,66.30067479166662,25.319310303030452,1.411980233636358,75.0076328749996,1005.5649035589709
6/5/2019,29.422754173610997,10.852115143055546,8.18441560432099,17.145721962472127,23.7908999136009,4.4063162292124805,65.16265568749988,24.329850378788,1.330375467727287,76.54853308333361,1004.0441662499999
6/4/2019,29.393398575657915,10.852079072119057,7.807159986292299,16.665956338475443,22.798085401337975,4.046023795695941,69.66036063541664,24.586354333333453,1.4291215572510725,76.29306867500031,1003.7500032121236
6/3/2019,42.263112668972255,10.85005803054412,7.693748596940411,19.081593218404016,27.900387437341614,6.060033830235042,63.4895034293155,26.29499314558627,1.4277308153491517,79.31972365942039,1004.4209120727002
6/2/2019,28.36182002053142,10.840760567424272,4.401406446128503,14.367443995633632,19.064815901337692,3.26307940170943,60.174275726901996,23.259074242424273,1.285299822348478,84.8653968749999,1004.0020977272753
6/1/2019,34.134425126157424,10.826463224621271,4.6990509997181995,15.597563508203281,21.341930967391406,3.6146815787393347,87.7464302430555,25.384779696969726,1.5993783329545481,77.29865437500021,1004.2847809321506
5/31/2019,43.445275201539914,10.828933204545422,8.820866026905522,32.34300616815774,48.68745520080814,11.178160153306383,79.66137391666713,31.351389583333727,1.4653386268939246,66.42379437499959,1006.2467678096208
5/30/2019,41.07720490626659,10.831758409973565,12.58846595154329,33.11573187423358,44.55365950752536,7.792562875809732,74.21672410416639,31.04498125,1.766389815404036,63.66817061111131,1007.1471207828247
5/29/2019,53.286881114948926,10.830712296929818,13.026279950617244,36.37644902523671,48.560558469664734,8.13635974258793,84.96014977901861,33.96697594696936,1.807423601010091,63.5073443194443,1003.0271997256627
5/28/2019,43.73876137394325,10.824291772710847,8.500449628395055,32.99033954967949,46.03304871645961,8.799234076495724,68.74715783570089,32.21821393939383,1.3239630642278064,68.36070161111101,1003.41936998737
5/27/2019,30.71128517300728,10.82824330000006,4.776110141622567,22.389794178901866,32.07449561013345,6.390921733682957,70.89053188467275,28.486920416666997,1.6344629550691727,70.0041488333332,1007.2353978194947
5/26/2019,33.61488811805559,10.834619560227365,8.507636763741244,24.6119607057553,37.83849550097552,8.580065671265352,68.60822417708275,26.07435806818173,1.3670411778787843,72.34339287500009,1007.6937693082909
5/25/2019,29.84894634722225,10.847583960606121,7.834470878086389,23.548116295083357,32.529772625063465,5.66936917257187,62.32338171875001,25.01898984848491,1.660302441302006,78.209072708333,1002.9914390805592
5/24/2019,28.569025380787085,10.844758788591701,5.436325156881156,19.630389090449082,42.1204657172393,5.015057630431008,69.05443853940213,24.727234280163817,1.7447151146932365,78.09052144616061,998.9914649889226
5/23/2019,27.97740709722225,10.835702937878787,6.4373261539701785,28.03044040183928,50.104058723852404,8.927028780706785,61.965811830492505,29.786748243801814,1.195457985227279,62.86408483333331,1002.4912227651607
5/22/2019,43.043648526419084,10.823853635227122,12.258176641250678,31.640265663093178,43.682046946209766,9.492179113095176,65.09236629778087,31.436464211133003,1.3547158987060106,60.5529788750002,1005.0533699684728
5/21/2019,59.60525777324867,10.836571396108878,16.92874234615609,46.37384563292789,63.977227696348976,16.960547328088555,66.64198212812512,35.544244356061,1.4322591911796472,60.377323125,1003.7337575691763
5/20/2019,55.504580936443,10.841053329442271,15.221919173176344,47.16327304469067,62.60577135117031,16.292922190914208,56.7147345014205,35.53964386363609,1.2546308358333365,61.9727110833334,1001.4693729545419
5/19/2019,44.365569387832004,10.853547019214906,11.115497819767187,33.28481989994425,47.70929066109266,14.004177801341793,67.15145243229225,28.244155909091,1.558425243181806,70.4229044583333,1001.4090389311627
5/18/2019,42.36748075935966,10.852779976790636,7.883066604629666,38.10698798953455,53.50756870004844,14.761815941683361,42.489775944791745,26.724045946969998,1.2884761752066027,86.1130963750001,998.5219516090193
5/17/2019,38.30421305113633,10.835614309056446,6.831475210915311,33.063391577380926,49.45941905303042,12.665798661500922,44.424984666996124,25.294673298898,1.5836079579515392,82.9248989166666,998.0345293934973
5/16/2019,42.02718275252525,10.854534911570273,8.66169754687631,32.71443357072181,48.83568527717419,12.593712431391936,59.18585074085987,29.748448651515364,1.7329051075098845,71.061998725,1000.0408701544801
5/15/2019,60.371777830401335,10.858736533745363,17.728987526449345,46.686346981345665,62.32937667904562,14.84337061011456,47.65201882604175,31.147293754711914,1.606835308982801,76.12543723086131,1001.20465722086
5/14/2019,36.74379416964275,10.849884164339771,14.582947461488244,21.484503852940353,30.049672173719745,5.550697855126237,62.261680635416624,22.906144772727274,1.7673818681818039,79.6522493749999,1005.8165643939366
5/13/2019,26.653951245580746,10.850113380612939,8.185860584113044,17.585675899902494,25.73189192837605,5.955802458367069,67.77009990104162,23.42194352272718,2.056458911363634,71.2142209583333,1008.17941727273
5/12/2019,27.529837034722163,10.853231972176339,8.314593289366655,21.62874893153562,33.66914540215625,9.484783310256459,60.70489486011887,23.582820946969637,1.4665209046717147,71.31011262500002,1009.4093615909183
5/11/2019,27.289441048611167,10.877898802651485,6.9661731222222665,31.65647437221308,51.54785781084192,12.365324012959924,51.25847192708338,23.425906893939274,1.2319716528708111,84.31178854166629,1004.9913893939363
5/10/2019,35.124954387983,10.875754899884718,8.723652061868645,43.03670595730653,72.36143941887859,16.826479447133725,37.29924420040762,25.587710992822817,1.0032246638556628,79.76581274999998,1000.6435463175173
5/9/2019,26.231368412247495,10.882562057575727,10.52285318415539,27.54092618870646,46.522614656573424,9.869644973741895,44.53690210824287,22.76662926298736,1.0796242472943627,71.8616771428571,1004.5156552110402
5/8/2019,20.336507468749975,10.849336268560545,4.947768761284933,22.916819500418075,33.19111283628904,6.401735198592531,47.43021161458324,17.628873257575723,1.3326012189393974,85.4176553333333,1005.3727345454455
5/7/2019,37.42801656340591,10.842627640349024,7.05059657885739,25.656912855351134,33.599337457753975,5.434052877090281,68.41562628645838,21.88973287878791,2.192678466287882,68.51821379166671,997.6246076745654
5/6/2019,46.890837451388926,10.851991540151484,7.8961928405723665,26.453544316332174,42.59628021219808,9.389396159002203,58.01083500000013,26.635674204545634,1.6701352415151545,66.30303062499999,996.2664803030308
5/5/2019,36.46385544444433,10.848619322151007,7.343236338720589,29.450082961538513,37.08723367168333,6.442391159959721,55.76368779778075,23.85384571969682,1.3772582763528054,70.4682730833334,999.9762109331873
5/4/2019,44.06298449936867,10.853783930613028,11.787301809876634,37.90136450780387,55.380854607812985,10.29719313493592,59.283312079030374,27.873145037878636,1.4671191956709935,56.523341333333406,1002.0073752025727
